Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
P-0009856-T01-IM5	9	0.667	11.887	132.078%	2.537	76.493%	1.3823	0.643
P-0009861-T02-IM6	1	0.292	1.924	192.4%	0.97	97.0%	3.26512	0.341
P-0009862-T01-IM5	10	0.589	13.118	131.18%	2.928	84.524%	1.81927	0.543
P-0009864-T01-IM5	3	0.523	4.669	155.633%	1.486	85.794%	2.50473	0.503
P-0009869-T01-IM5	1	0.071	1.974	197.4%	1.004	100.4%	4.33523	0.017
P-0009894-T01-IM5	9	0.448	13.863	154.033%	2.69	89.667%	1.91814	0.347
P-0009920-T01-IM5	5	0.488	7.973	159.46%	1.959	87.609%	2.08461	0.446
P-0009924-T01-IM5	19	0.559	27.784	146.232%	4.619	82.96%	1.51649	0.466
P-0009928-T01-IM5	5	0.413	7.683	153.66%	2.091	93.512%	2.82764	0.364
P-0009937-T01-IM5	2	0.457	3.662	183.1%	1.315	92.985%	2.47559	0.556
P-0009948-T03-IM6	6	0.323	10.236	170.6%	2.341	95.571%	2.86418	0.229
P-0009955-T02-IM6	15	0.676	18.478	123.187%	3.38	73.758%	1.41643	0.623
P-0009956-T01-IM5	4	0.179	7.492	187.3%	2.417	98.674%	3.43759	0.093
P-0009957-T01-IM5	4	0.173	7.639	190.975%	1.978	98.9%	3.22509	0.022
P-0009958-T01-IM5	8	0.651	10.54	131.75%	2.403	75.99%	1.61654	0.618
P-0009959-T01-IM5	3	0.335	5.566	185.533%	1.645	94.974%	2.66573	0.337
P-0009960-T01-IM5	16	0.573	22.168	138.55%	5.1	82.733%	1.43448	0.533
P-0009963-T01-IM5	2	0.318	3.53	176.5%	1.343	94.964%	2.68747	0.287
P-0009975-T01-IM5	7	0.45	12.008	171.543%	3.235	89.723%	2.12012	0.417
P-0009984-T01-IM5	14	0.308	23.453	167.521%	4.07	95.931%	2.30361	0.077
P-0009986-T01-IM5	2	0.281	3.792	189.6%	1.364	96.449%	3.08339	0.272
P-0009995-T01-IM5	11	0.554	15.95	145.0%	3.662	84.012%	1.65534	0.514
P-0010025-T01-IM5	11	0.518	15.018	136.527%	2.938	88.584%	1.92901	0.435
P-0010030-T01-IM5	10	0.514	15.888	158.88%	2.992	86.372%	1.80786	0.453
P-0010041-T01-IM5	1	0.227	1.916	191.6%	0.975	97.5%	3.16542	0.206
P-0010053-T02-IM6	3	0.2	5.729	190.967%	1.698	98.034%	3.27212	0.1
P-0010054-T01-IM5	24	0.446	34.399	143.329%	5.407	90.117%	1.58737	0.233
P-0010056-T01-IM5	7	0.446	10.693	152.757%	2.685	89.5%	1.75189	0.388
P-0010063-T01-IM5	6	0.282	10.675	177.917%	3.324	95.956%	2.65052	0.225
P-0010083-T01-IM5	8	0.355	13.973	174.663%	2.965	93.762%	2.28904	0.259
P-0010087-T01-IM5	25	0.672	28.014	112.056%	4.969	74.073%	1.03063	0.599
P-0010126-T01-IM5	9	0.408	13.988	155.422%	2.769	92.3%	2.46171	0.3
P-0010131-T01-IM5	1	0.047	1.988	198.8%	1.002	100.2%	5.09476	-0.053
P-0010133-T01-IM5	2	0.148	3.922	196.1%	1.978	98.9%	3.94268	0.11
P-0010177-T01-IM5	2	0.34	2.8	140.0%	1.535	108.541%	5.28254	0.324
P-0010181-T01-IM5	7	0.688	6.791	97.014%	2.407	72.574%	1.2019	0.669
P-0010210-T01-IM5	1	0.137	1.964	196.4%	0.991	99.1%	4.02315	0.092
P-0010213-T01-IM5	13	0.462	20.677	159.054%	3.434	88.665%	1.74496	0.33
P-0010215-T01-IM5	6	0.252	11.029	183.817%	2.376	97.0%	2.85914	0.095
P-0010231-T01-IM5	6	0.382	10.348	172.467%	2.264	92.427%	2.54029	0.299
P-0010247-T01-IM5	2	0.536	2.539	126.95%	1.212	85.701%	4.29234	0.522
P-0010253-T01-IM5	3	0.209	5.682	189.4%	1.695	97.861%	3.14457	0.122
P-0010256-T01-IM5	4	0.472	6.596	164.9%	1.774	88.7%	2.39847	0.44
P-0010257-T01-IM5	11	0.446	17.025	154.773%	3.467	89.518%	2.01655	0.355
P-0010258-T01-IM5	1	0.044	1.989	198.9%	1.003	100.3%	5.16749	-0.058
P-0010261-T02-IM5	8	0.449	11.942	149.275%	2.564	90.651%	2.24809	0.369
P-0010267-T01-IM5	7	0.541	9.554	136.486%	2.238	84.588%	2.47804	0.489
P-0010273-T01-IM5	1	0.108	1.972	197.2%	0.994	99.4%	4.26178	0.045
P-0010300-T01-IM5	4	0.19	7.603	190.075%	1.969	98.45%	3.09378	0.049
P-0010307-T01-IM5	7	0.561	11.405	162.929%	2.802	84.483%	2.1275	0.543
P-0010328-T01-IM5	2	0.273	3.798	189.9%	1.366	96.591%	3.03025	0.259
P-0010329-T01-IM5	3	0.21	5.681	189.367%	1.695	97.861%	3.13706	0.123
P-0010332-T01-IM5	32	0.712	31.463	98.322%	5.072	70.336%	0.92924	0.617
P-0010333-T01-IM5	1	0.032	1.992	199.2%	1.004	100.4%	5.48726	-0.077
P-0010337-T01-IM5	18	0.628	22.012	122.289%	3.807	81.166%	1.58659	0.549
P-0010338-T01-IM5	2	0.182	3.866	193.3%	1.391	98.359%	3.43601	0.111
P-0010345-T01-IM5	5	0.389	7.904	158.08%	2.328	104.111%	3.45201	0.35
P-0010355-T01-IM5	6	0.396	10.48	174.667%	2.257	92.142%	2.22099	0.331
P-0010359-T01-IM5	2	0.301	3.777	188.85%	1.359	96.096%	2.96229	0.305
P-0010362-T01-IM5	3	0.362	5.301	176.7%	1.616	93.3%	2.86379	0.322
P-0010375-T01-IM5	2	0.044	3.977	198.85%	2.006	100.3%	5.16749	-0.058
P-0010385-T01-IM5	8	0.609	11.024	137.8%	2.546	80.512%	1.41339	0.579
P-0010397-T01-IM5	9	0.684	12.076	134.178%	2.467	74.383%	1.54394	0.657
P-0010404-T01-IM5	1	0.061	1.984	198.4%	1.001	100.1%	4.83604	-0.03
P-0010442-T01-IM5	6	0.324	10.436	173.933%	2.325	94.918%	2.60839	0.222
P-0010454-T01-IM5	8	0.525	11.41	142.625%	2.415	85.383%	1.99663	0.459
P-0010466-T01-IM5	1	0.056	1.985	198.5%	1.001	100.1%	4.92008	-0.038
P-0010467-T01-IM5	3	0.265	5.64	188.0%	1.672	96.533%	2.81521	0.206
P-0010486-T01-IM5	7	0.324	11.771	168.157%	2.542	96.079%	2.49246	0.218
P-0010487-T02-IM6	2	0.288	3.214	160.7%	1.464	103.52%	4.04235	0.266
P-0010505-T01-IM5	5	0.349	8.75	175.0%	2.096	93.736%	2.33539	0.271
P-0010507-T01-IM5	2	0.162	3.559	177.95%	1.577	111.511%	4.65171	0.136
P-0010522-T01-IM5	3	0.285	5.416	180.533%	1.663	96.013%	2.91708	0.23
P-0010525-T02-IM6	16	0.537	23.65	147.812%	4.47	84.475%	1.64024	0.464
P-0010554-T01-IM5	3	0.431	5.104	170.133%	1.57	90.644%	2.83764	0.403
P-0010558-T01-IM5	18	0.554	25.337	140.761%	4.247	83.291%	1.58248	0.451
P-0010563-T02-IM6	2	0.304	3.68	184.0%	1.348	95.318%	4.71472	0.272
P-0010566-T01-IM5	3	0.685	3.631	121.033%	1.275	73.612%	1.48612	0.674
P-0010592-T01-IM5	7	0.298	12.481	178.3%	2.531	95.663%	2.57307	0.152
P-0010601-T01-IM5	11	0.486	16.932	153.927%	3.152	87.421%	1.7355	0.394
P-0010608-T01-IM5	1	0.061	1.984	198.4%	1.001	100.1%	4.83604	-0.03
P-0010609-T01-IM5	8	0.34	13.982	174.775%	2.974	94.046%	2.26822	0.229
P-0010611-T01-IM5	6	0.599	8.901	148.35%	2.004	81.813%	1.41378	0.575
P-0010612-T01-IM5	26	0.688	30.767	118.335%	5.06	73.035%	1.08821	0.623
P-0010632-T01-IM5	8	0.384	12.772	159.65%	2.642	93.409%	2.79978	0.282
P-0010637-T01-IM5	4	0.318	7.055	176.375%	1.899	94.95%	2.14218	0.251
P-0010640-T02-IM6	3	0.7	2.684	89.467%	1.259	72.688%	1.96521	0.689
P-0010648-T01-IM5	2	0.186	3.862	193.1%	1.39	98.288%	3.37815	0.118
P-0010675-T01-IM5	1	0.252	1.906	190.6%	0.97	97.0%	3.05982	0.236
P-0010700-T01-IM5	2	0.32	3.127	156.35%	1.434	101.399%	4.37132	0.299
P-0010736-T01-IM5	23	0.374	35.052	152.4%	5.408	94.141%	1.83348	0.107
P-0010741-T01-IM5	5	0.331	8.849	176.98%	2.11	94.362%	2.55961	0.247
P-0010750-T01-IM5	7	0.678	6.953	99.329%	2.373	79.1%	2.36782	0.658
P-0010760-T01-IM5	5	0.523	7.321	146.42%	2.255	85.231%	1.8127	0.496
P-0010763-T01-IM5	8	0.39	13.022	162.775%	2.916	92.212%	1.78551	0.305
P-0010793-T01-IM5	6	0.437	9.367	156.117%	2.21	90.223%	2.24282	0.372
P-0010801-T01-IM5	3	0.208	5.717	190.567%	1.694	97.803%	3.19229	0.114
P-0010821-T01-IM5	5	0.289	8.754	175.08%	2.536	95.852%	2.63864	0.222
P-0010836-T02-IM6	2	0.139	3.897	194.85%	1.402	99.136%	4.16714	0.042
P-0010840-T02-IM5	11	0.426	17.174	156.127%	3.333	100.494%	2.64152	0.339
P-0010841-T01-IM5	2	0.34	2.8	140.0%	1.535	108.541%	17.92849	0.324
P-0010844-T01-IM5	2	0.326	3.657	182.85%	1.34	94.752%	3.2146	0.299
P-0010855-T01-IM5	7	0.391	11.385	162.643%	2.447	92.488%	2.22413	0.3
P-0010892-T01-IM5	22	0.558	29.114	132.336%	4.249	83.33%	1.40424	0.391
P-0010894-T01-IM5	9	0.852	6.135	68.167%	1.951	54.111%	1.02557	0.841
P-0010904-T01-IM5	41	0.636	45.306	110.502%	7.285	77.221%	1.03718	0.509
P-0010916-T01-IM5	48	0.652	48.431	100.898%	7.473	77.078%	0.98603	0.495
P-0010927-T01-IM5	7	0.354	11.45	163.571%	2.548	96.305%	2.77738	0.268
P-0010934-T01-IM5	4	0.137	7.596	189.9%	2.46	100.429%	3.23263	0.055
P-0010947-T01-IM5	14	0.72	16.533	118.093%	2.979	70.216%	1.22249	0.68
P-0010976-T01-IM5	1	0.073	1.981	198.1%	0.999	99.9%	4.65351	-0.011
P-0010978-T01-IM5	1	0.407	1.608	160.8%	0.917	91.7%	1.62946	0.396
P-0010980-T03-IM6	10	0.534	14.228	142.28%	2.93	84.582%	1.60143	0.467
P-0010983-T02-IM6	4	0.291	7.051	176.275%	1.928	96.4%	2.97877	0.223
P-0010986-T01-IM5	7	0.32	11.857	169.386%	2.541	96.041%	2.88064	0.211
P-0010989-T01-IM5	3	0.479	4.346	144.867%	1.53	88.335%	2.54313	0.453
P-0010995-T02-IM6	3	0.269	5.071	169.033%	1.751	101.094%	3.71532	0.229
P-0011005-T01-IM5	7	0.467	11.207	160.1%	2.342	88.519%	2.03521	0.397
P-0011012-T01-IM5	3	0.367	5.216	173.867%	1.611	93.011%	2.33852	0.327
P-0011016-T01-IM5	15	0.589	21.804	145.36%	3.533	81.053%	1.54485	0.508
P-0011018-T01-IM5	3	0.404	5.161	172.033%	1.587	91.625%	2.46011	0.371
P-0011025-T01-IM5	2	0.671	2.49	124.5%	1.06	74.953%	1.0723	0.663
P-0011030-T01-IM5	1	0.187	1.93	193.0%	0.982	98.2%	3.35822	0.158
P-0011033-T01-IM5	2	0.536	3.188	159.4%	1.215	85.913%	2.33546	0.525
P-0011036-T01-IM5	14	0.634	17.828	127.343%	2.903	77.586%	1.29055	0.55
P-0011038-T02-IM6	6	0.542	7.456	124.267%	2.52	89.095%	4.34007	0.516
P-0011041-T01-IM5	8	0.442	12.508	156.35%	2.542	89.873%	1.74078	0.351
P-0011100-T03-IM6	2	0.654	2.528	126.4%	1.078	76.226%	1.11848	0.645
P-0011107-T02-IM6	11	0.571	15.564	141.491%	2.73	82.313%	1.4271	0.492
P-0011117-T01-IM5	2	0.322	3.123	156.15%	1.432	101.258%	3.39875	0.301
P-0011136-T01-IM5	5	0.299	8.805	176.1%	2.146	95.972%	2.86793	0.211
P-0011138-T01-IM5	5	0.291	7.967	159.34%	2.325	103.977%	3.65122	0.235
P-0011142-T01-IM5	15	0.61	19.171	127.807%	3.071	79.293%	1.43305	0.505
P-0011150-T01-IM5	30	0.785	29.184	97.28%	4.822	62.252%	0.84896	0.74
P-0011154-T01-IM5	13	0.53	19.417	149.362%	3.701	84.907%	1.83798	0.457
P-0011157-T01-IM5	14	0.651	16.978	121.271%	2.842	75.956%	1.15816	0.571
P-0011161-T01-IM5	1	0.077	1.98	198.0%	0.998	99.8%	4.59542	-0.004
P-0011180-T01-IM5	2	0.065	3.952	197.6%	1.421	100.48%	4.5755	-0.077
P-0011183-T01-IM5	15	0.71	17.511	116.74%	3.271	71.379%	1.40773	0.668
P-0011186-T01-IM5	7	0.589	8.382	119.743%	2.239	84.626%	2.22091	0.551
P-0011189-T01-IM5	5	0.46	7.533	150.66%	1.992	89.085%	2.36751	0.412
P-0011192-T01-IM5	11	0.282	19.509	177.355%	3.735	96.437%	2.27463	0.1
P-0011201-T01-IM5	5	0.264	9.252	185.04%	2.157	96.464%	2.87016	0.138
P-0011206-T01-IM5	4	0.33	7.02	175.5%	1.89	94.5%	2.92903	0.266
P-0011236-T01-IM5	16	0.449	25.167	157.294%	4.559	89.409%	1.85079	0.334
P-0011237-T01-IM5	2	0.304	3.68	184.0%	1.349	95.389%	2.90326	0.272
P-0011242-T01-IM5	6	0.572	8.189	136.483%	2.01	82.058%	2.15339	0.532
P-0011243-T02-IM6	10	0.555	14.477	144.77%	2.883	83.225%	1.61462	0.492
P-0011254-T01-IM5	7	0.451	10.395	148.5%	2.395	90.522%	2.22208	0.383
P-0011260-T01-IM5	11	0.539	14.817	134.7%	3.263	84.25%	1.36315	0.475
P-0011293-T01-IM5	37	0.626	44.478	120.211%	6.842	77.972%	1.09265	0.504
P-0011298-T01-IM5	6	0.424	9.685	161.417%	2.22	90.631%	2.15039	0.354
P-0011301-T02-IM5	4	0.337	6.386	159.65%	2.556	104.348%	2.80642	0.313
P-0011302-T01-IM5	20	0.91	11.894	59.47%	3.272	41.554%	0.38623	0.903
P-0011303-T01-IM5	16	0.614	21.112	131.95%	3.87	78.996%	1.4253	0.547
P-0011308-T01-IM5	3	0.289	5.407	180.233%	1.66	95.84%	2.99792	0.235
P-0011309-T01-IM5	1	0.056	1.985	198.5%	1.001	100.1%	4.92008	-0.038
P-0011311-T02-IM6	7	0.578	8.757	125.1%	2.175	82.207%	2.0401	0.533
P-0011323-T01-IM5	1	0.434	1.839	183.9%	0.934	93.4%	2.5171	0.455
P-0011326-T01-IM5	5	0.68	5.361	107.22%	1.696	75.847%	1.69921	0.66
P-0011327-T02-IM5	2	0.31	3.674	183.7%	1.346	95.177%	4.15984	0.279
P-0011331-T01-IM5	7	0.493	11.209	160.129%	2.905	87.589%	1.83412	0.459
P-0011333-T01-IM5	19	0.628	22.442	118.116%	3.733	77.838%	1.39605	0.526
P-0011342-T01-IM5	7	0.296	12.4	177.143%	2.868	95.6%	2.49046	0.185
P-0011389-T01-IM5	5	0.438	7.529	150.58%	2.054	91.858%	2.54422	0.391
P-0011395-T01-IM5	6	0.253	10.778	179.633%	2.398	97.898%	2.54158	0.129
P-0011412-T01-IM5	6	0.334	10.064	167.733%	2.337	95.408%	2.76626	0.247
P-0011413-T01-IM5	1	0.407	1.608	160.8%	0.917	91.7%	1.62946	0.396
P-0011450-T01-IM5	5	0.552	7.546	150.92%	1.88	84.076%	2.10508	0.521
P-0011453-T01-IM5	5	0.481	7.867	157.34%	1.962	87.743%	2.44871	0.436
P-0011461-T01-IM5	11	0.418	17.305	157.318%	3.523	90.963%	2.13421	0.316
P-0011471-T01-IM5	35	0.648	37.96	108.457%	5.96	76.31%	1.00576	0.518
P-0011499-T01-IM5	7	0.254	12.769	182.414%	2.57	97.137%	2.60934	0.072
P-0011504-T01-IM5	7	0.529	9.594	137.057%	2.341	88.481%	2.30097	0.483
P-0011517-T01-IM5	9	0.533	12.299	136.656%	2.808	84.664%	1.87358	0.474
P-0011535-T01-IM5	2	0.131	3.863	193.15%	1.414	99.985%	4.43752	0.062
P-0011541-T01-IM5	4	0.409	6.245	156.125%	1.842	92.1%	2.72945	0.366
P-0011543-T01-IM5	1	0.084	1.969	196.9%	1.002	100.2%	4.16057	0.034
P-0011547-T01-IM5	5	0.3	9.061	181.22%	2.133	95.391%	2.71199	0.201
P-0011559-T01-IM5	4	0.26	7.456	186.4%	1.931	96.55%	2.972	0.164
P-0012000-T01-IM5	6	0.545	7.958	132.633%	3.013	95.279%	3.48213	0.527
P-0012001-T01-IM5	8	0.707	6.925	86.562%	2.416	76.401%	1.25888	0.685
P-0012008-T02-IM6	8	0.518	11.611	145.138%	2.42	85.56%	1.90353	0.449
P-0012027-T01-IM5	8	0.271	14.508	181.35%	3.049	96.418%	2.50397	0.116
P-0012043-T01-IM5	8	0.338	12.752	159.4%	2.763	97.687%	2.67182	0.237
P-0012049-T01-IM5	11	0.46	16.506	150.055%	3.787	91.848%	2.30733	0.399
P-0012055-T01-IM5	10	0.343	16.08	160.8%	3.556	95.038%	2.34223	0.238
P-0012056-T01-IM5	7	0.328	11.927	170.386%	4.298	162.449%	9.34623	0.299
P-0012059-T01-IM5	11	0.474	16.711	151.918%	3.838	88.05%	2.05586	0.412
P-0012061-T01-IM5	4	0.43	5.998	149.95%	2.435	121.75%	12.52516	0.411
P-0012063-T01-IM5	14	0.511	20.538	146.7%	3.439	85.975%	1.53015	0.391
P-0012064-T01-IM5	13	0.625	15.671	120.546%	3.027	78.157%	1.2858	0.557
P-0012065-T01-IM5	4	0.394	5.885	147.125%	2.164	108.2%	3.04627	0.366
P-0012076-T01-IM5	6	0.377	9.944	165.733%	2.277	92.958%	3.23254	0.296
P-0012079-T01-IM5	6	0.197	11.244	187.4%	2.421	98.837%	2.91212	0.002
P-0012082-T01-IM5	39	0.811	33.08	84.821%	5.644	59.165%	0.67565	0.769
P-0012083-T01-IM5	3	0.265	5.488	182.933%	1.673	96.591%	3.94795	0.204
P-0012088-T01-IM5	20	0.822	18.245	91.225%	4.536	57.607%	1.5322	0.808
P-0012090-T01-IM5	4	0.458	6.757	168.925%	1.793	89.65%	2.17471	0.429
P-0012098-T06-IM6	1	0.08	1.979	197.9%	0.998	99.8%	4.56615	-0.0
P-0012108-T01-IM5	4	0.401	6.807	170.175%	1.833	91.65%	2.36886	0.354
P-0012111-T01-IM5	2	0.314	3.67	183.5%	1.345	95.106%	3.71716	0.284
P-0012114-T03-IM6	2	0.322	3.123	156.15%	1.433	101.328%	3.45667	0.301
P-0012121-T01-IM5	7	0.643	9.577	136.814%	2.066	78.087%	1.49165	0.615
P-0012149-T03-IM6	1	0.738	1.262	126.2%	0.715	71.5%	0.997	0.737
P-0012151-T01-IM5	2	0.33	3.653	182.65%	1.338	94.611%	2.44875	0.303
P-0012158-T01-IM5	6	0.646	7.323	122.05%	2.186	77.287%	2.21194	0.625
P-0012161-T01-IM5	4	0.241	7.348	183.7%	1.951	97.55%	3.36717	0.151
P-0012192-T02-IM5	12	0.5	17.491	145.758%	3.468	86.7%	1.6506	0.416
P-0012203-T01-IM5	19	0.609	23.413	123.226%	4.018	80.36%	1.40099	0.516
P-0012239-T01-IM5	3	0.513	4.695	156.5%	1.495	86.314%	2.38776	0.491
P-0012251-T01-IM5	2	0.195	3.856	192.8%	1.387	98.076%	3.3462	0.133
P-0012261-T01-IM5	3	0.152	5.794	193.133%	1.717	99.131%	3.44647	0.022
P-0012273-T01-IM5	19	0.606	23.889	125.732%	4.241	81.618%	1.58647	0.526
P-0012287-T01-IM5	14	0.476	20.13	143.786%	3.756	88.53%	1.79641	0.366
P-0012306-T01-IM5	3	0.28	5.426	180.867%	1.666	96.187%	2.96978	0.224
P-0012308-T01-IM5	6	0.208	11.107	185.117%	2.424	98.959%	3.06657	0.048
P-0012341-T01-IM5	6	0.249	11.045	184.083%	2.379	97.122%	2.70196	0.088
P-0012373-T01-IM5	40	0.765	36.36	90.9%	5.321	64.527%	0.91601	0.673
P-0012387-T01-IM5	3	0.148	5.714	190.467%	1.739	100.401%	3.43653	0.062
P-0012392-T01-IM5	1	0.434	1.839	183.9%	0.934	93.4%	2.5171	0.455
P-0012393-T01-IM5	2	0.658	1.823	91.15%	1.111	78.56%	1.17815	0.65
P-0012427-T01-IM5	5	0.336	8.92	178.4%	2.502	94.567%	2.94044	0.283
P-0012430-T01-IM5	8	0.509	11.723	146.538%	2.436	86.126%	1.77354	0.438
P-0012436-T01-IM5	3	0.29	5.606	186.867%	1.661	95.898%	2.72366	0.247
P-0012437-T01-IM5	5	0.288	9.099	181.98%	2.142	95.793%	2.79128	0.183
P-0012439-T01-IM5	5	0.483	6.638	132.76%	2.04	91.232%	2.73582	0.446
P-0012449-T03-IM6	7	0.479	10.565	150.929%	2.324	87.839%	1.94021	0.412
P-0012456-T01-IM5	6	0.27	10.13	168.833%	3.344	96.533%	3.00991	0.212
P-0012458-T01-IM5	3	0.35	5.253	175.1%	1.622	93.646%	2.69904	0.307
P-0012476-T02-IM6	12	0.517	16.857	140.475%	3.428	85.7%	2.00832	0.439
P-0012514-T01-IM5	12	0.354	19.496	162.467%	3.756	93.9%	2.10273	0.205
P-0012525-T01-IM5	1	0.177	1.954	195.4%	0.985	98.5%	3.76812	0.156
P-0012540-T01-IM5	26	0.612	28.45	109.423%	4.87	81.167%	1.04895	0.49
P-0012545-T01-IM5	11	0.476	15.965	145.136%	2.935	88.494%	1.73812	0.364
P-0012569-T01-IM5	6	0.582	8.727	145.45%	2.012	82.14%	1.55951	0.547
P-0012574-T01-IM5	3	0.292	5.403	180.1%	1.659	95.782%	2.90311	0.238
P-0012577-T01-IM5	1	0.757	1.27	127.0%	0.709	70.9%	1.00768	0.757
P-0012580-T01-IM5	6	0.61	7.963	132.717%	3.016	106.632%	4.00991	0.596
P-0012588-T01-IM5	5	0.506	6.126	122.52%	2.417	91.354%	1.97997	0.483
P-0012592-T01-IM5	1	0.407	1.608	160.8%	0.917	91.7%	1.62946	0.396
P-0012593-T01-IM5	7	0.246	12.699	181.414%	2.919	97.3%	2.77921	0.111
P-0012594-T02-IM6	2	0.523	2.521	126.05%	1.233	87.186%	3.42281	0.51
P-0012595-T01-IM5	2	0.158	3.883	194.15%	1.397	98.783%	3.73829	0.073
P-0012596-T01-IM5	2	0.538	2.533	126.65%	1.209	85.489%	3.03577	0.525
P-0012598-T01-IM5	2	0.157	3.884	194.2%	1.397	98.783%	3.74046	0.072
P-0012602-T01-IM5	4	0.381	5.951	148.775%	1.982	99.1%	3.74057	0.345
P-0012647-T01-IM5	3	0.189	5.776	192.533%	2.196	98.208%	3.35982	0.132
P-0012649-T02-IM6	5	0.694	7.119	142.38%	1.727	77.234%	1.43455	0.698
P-0012658-T01-IM5	2	0.545	2.514	125.7%	1.202	84.994%	2.34262	0.532
P-0012664-T01-IM5	2	0.209	3.845	192.25%	1.383	97.793%	3.56605	0.156
P-0012679-T01-IM5	3	0.854	2.163	72.1%	0.911	52.597%	0.52711	0.849
P-0012684-T01-IM5	33	0.565	38.357	116.233%	6.192	83.493%	1.31278	0.397
P-0012696-T01-IM5	2	0.177	3.908	195.4%	1.971	98.55%	3.76812	0.156
P-0012729-T01-IM5	6	0.47	9.566	159.433%	2.164	88.345%	2.30598	0.412
P-0012730-T01-IM5	16	0.46	24.392	152.45%	4.537	88.978%	1.68534	0.352
P-0012746-T01-IM5	9	0.393	15.345	170.5%	3.051	91.991%	1.95246	0.291
P-0012778-T01-IM5	1	0.452	1.564	156.4%	0.892	89.2%	1.52308	0.443
P-0012782-T01-IM5	1	0.757	1.27	127.0%	0.709	70.9%	1.00768	0.757
P-0012788-T01-IM5	2	0.158	3.834	191.7%	1.404	99.278%	4.98896	0.096
P-0012811-T01-IM5	3	0.442	4.474	149.133%	1.571	90.702%	2.97467	0.414
P-0012817-T01-IM5	36	0.612	39.483	109.675%	6.662	80.789%	1.0845	0.486
P-0012833-T01-IM5	18	0.691	21.604	120.022%	3.851	72.777%	1.13309	0.64
P-0012837-T01-IM5	1	0.044	1.989	198.9%	1.003	100.3%	5.16749	-0.058
P-0012849-T01-IM5	10	0.51	14.437	144.37%	3.219	86.031%	1.64094	0.448
P-0012850-T02-IM6	4	0.619	5.078	126.95%	1.968	80.343%	4.48658	0.605
P-0012854-T01-IM5	2	0.34	2.8	140.0%	1.535	108.541%	5.00976	0.324
P-0012866-T01-IM5	5	0.262	9.233	184.66%	2.159	96.553%	2.95343	0.138
P-0012875-T01-IM5	13	0.491	17.921	137.854%	3.183	88.281%	1.7016	0.366
P-0012879-T01-IM5	7	0.296	12.342	176.314%	2.88	96.0%	2.24903	0.195
P-0012888-T01-IM5	9	0.667	10.046	111.622%	2.722	75.495%	1.5797	0.639
P-0012890-T01-IM5	6	0.26	10.871	181.183%	2.378	97.081%	2.47252	0.125
P-0012894-T01-IM5	2	0.142	3.895	194.75%	1.401	99.066%	3.76424	0.048
P-0012908-T01-IM5	5	0.506	6.953	139.06%	1.954	87.386%	2.06106	0.467
P-0012913-T01-IM5	11	0.621	13.577	123.427%	2.599	78.363%	1.38205	0.554
P-0012919-T01-IM5	7	0.69	6.749	96.414%	2.329	77.633%	2.41752	0.67
P-0012922-T01-IM5	5	0.581	7.421	148.42%	1.846	82.556%	1.66847	0.555
P-0012951-T01-IM5	18	0.517	26.049	144.717%	4.531	85.628%	1.55718	0.408
P-0012993-T01-IM5	5	0.596	5.822	116.44%	1.82	81.393%	1.97466	0.568
P-0013004-T01-IM5	12	0.516	17.906	149.217%	3.832	85.686%	1.66441	0.454
P-0013016-T02-IM6	9	0.283	16.001	177.789%	2.896	96.533%	2.28893	0.074
P-0013046-T01-IM5	9	0.35	15.406	171.178%	2.816	93.867%	2.23635	0.193
P-0013056-T01-IM5	1	0.084	1.969	196.9%	1.002	100.2%	4.16057	0.034
P-0013142-T01-IM5	15	0.486	23.007	153.38%	3.815	87.522%	1.81179	0.36
P-0013143-T01-IM5	2	0.802	2.196	109.8%	0.91	64.347%	0.81456	0.8
P-0013162-T02-IM6	4	0.266	7.444	186.1%	1.928	96.4%	3.09724	0.174
P-0013189-T01-IM5	1	0.227	1.916	191.6%	0.975	97.5%	3.16542	0.206
P-0013202-T01-IM5	3	0.195	5.735	191.167%	1.7	98.15%	3.40689	0.093
P-0013233-T01-IM5	9	0.493	13.802	153.356%	2.611	87.033%	1.67477	0.406
P-0013260-T01-IM5	8	0.41	12.542	156.775%	2.601	91.959%	2.18234	0.315
P-0013273-T02-IM5	2	0.163	3.555	177.75%	1.576	111.44%	3.76477	0.137
P-0013295-T01-IM5	1	0.036	1.991	199.1%	1.004	100.4%	5.36466	-0.071
P-0013298-T01-IM5	5	0.513	6.115	122.3%	2.023	90.471%	2.31445	0.48
P-0013306-T01-IM5	9	0.378	14.704	163.378%	3.073	92.654%	2.19713	0.269
P-0013315-T01-IM5	5	0.343	7.884	157.68%	2.23	99.729%	3.45333	0.291
P-0013338-T01-IM5	5	0.438	8.644	172.88%	2.389	90.296%	2.33871	0.405
P-0013342-T01-IM5	2	0.141	3.852	192.6%	1.411	99.773%	3.79573	0.075
P-0013351-T01-IM5	7	0.447	9.41	134.429%	2.696	101.899%	3.24326	0.4
P-0013355-T01-IM5	2	0.335	3.648	182.4%	1.337	94.54%	3.03089	0.309
P-0013366-T01-IM5	5	0.245	9.15	183.0%	2.18	97.493%	2.89402	0.129
P-0013376-T01-IM5	9	0.372	14.995	166.611%	3.353	92.995%	2.0835	0.283
P-0013381-T01-IM5	3	0.586	3.791	126.367%	1.406	81.175%	2.50178	0.568
